customer_id,customer_name,email,phone,age,city,state,country,income,segment,signup_date,income_category
149170,Karan Kapoor,karan.kapoor1409@example.com,9595077146.0,47.0,Jaipur,Rajasthan,India,66573.0,Small Business,2025-06-04,Medium
112211,Simran Desai,simran.desai3277@example.com,9601445061.0,32.0,Hyderabad,Telangana,India,147952.0,Consumer,2021-06-12,High
120867,Neha Joshi,neha.joshi3471@example.com,9531240942.0,59.0,Bengaluru,Karnataka,India,159716.0,Consumer,2023-10-05,Very High
124513,Kavya Iyer,kavya.iyer8339@example.com,9835726162.0,63.0,Hyderabad,Telangana,India,219839.0,Corporate,2023-06-15,Very High
149245,Priya Khan,priya.khan9994@example.com,9122645799.0,49.0,Kolkata,West Bengal,India,158254.0,Corporate,2022-09-12,Very High
104023,Karan Mehta,karan.mehta3812@example.com,9110041530.0,31.0,Kolkata,West Bengal,India,145754.0,Consumer,2021-01-07,High
124278,Raj Sharma,raj.sharma8438@example.com,9187859315.0,60.0,Hyderabad,Telangana,India,114762.0,Small Business,2025-10-18,High
145819,Nisha Khan,nisha.khan1208@example.com,9854925398.0,67.0,Kolkata,West Bengal,India,194729.0,Consumer,2025-11-29,Very High
148679,Manish Verma,manish.verma9221@example.com,9747282833.0,54.0,Hyderabad,Telangana,India,206387.0,Corporate,2024-08-15,Very High
120910,Anjali Verma,anjali.verma9183@example.com,9962856273.0,18.0,Kolkata,West Bengal,India,216887.0,Corporate,2024-09-30,Very High
130976,Aditya Reddy,aditya.reddy2046@example.com,9644421411.0,48.0,Chennai,Tamil Nadu,India,22024.0,Small Business,2023-11-15,Low
118499,Neha Iyer,neha.iyer7612@example.com,9999529837.0,28.0,Kolkata,West Bengal,India,177876.0,Consumer,2022-05-31,Very High
132486,Simran Gupta,simran.gupta4308@example.com,9292808858.0,47.0,Ahmedabad,Gujarat,India,108404.0,Corporate,2024-08-24,High
127614,Rahul Singh,rahul.singh348@example.com,9459963400.0,18.0,Ahmedabad,Gujarat,India,33085.0,Corporate,2022-03-07,Medium
100678,Priya Malhotra,priya.malhotra4298@example.com,9452679378.0,39.0,Kolkata,West Bengal,India,184145.0,Corporate,2025-09-17,Very High
111251,Simran Kapoor,simran.kapoor4560@example.com,9813341313.0,68.0,Kolkata,West Bengal,India,85184.0,Corporate,2021-07-29,High
134263,Arjun Gupta,arjun.gupta3532@example.com,9174751528.0,48.0,Kolkata,West Bengal,India,28168.0,Corporate,2023-11-18,Low
113934,Karan Iyer,karan.iyer3090@example.com,9938142119.0,55.0,Kolkata,West Bengal,India,176340.0,Small Business,2024-08-21,Very High
144935,Isha Verma,isha.verma3032@example.com,9830882564.0,40.0,Kolkata,West Bengal,India,157400.0,Corporate,2021-07-04,Very High
132928,Priya Kapoor,priya.kapoor4729@example.com,9974643562.0,21.0,Surat,Gujarat,India,207155.0,Small Business,2023-07-03,Very High
142835,Rohan Singh,rohan.singh1885 @example.com,9894866474.0,50.0,Pune,Maharashtra,India,190223.0,Consumer,2021-01-14,Very High
120320,Suresh Nair,suresh.nair7892@example.com,9953360838.0,55.0,Bengaluru,Karnataka,India,241708.0,Consumer,2022-01-08,Very High
133319,Sneha Malhotra,sneha.malhotra7072@example.com,9500003804.0,44.0,Bengaluru,Karnataka,India,143035.0,Corporate,2022-06-18,High
143170,Priya Sharma,priya.sharma8906@example.com,9207696677.0,45.0,Jaipur,Rajasthan,India,165659.0,Corporate,2023-07-24,Very High
107276,Arjun Singh,arjun.singh2375@example.com,9361608146.0,56.0,Pune,Maharashtra,India,33889.0,Consumer,2025-07-27,Medium
144822,Rohan Mehta,rohan.mehta4834@example.com,9772549279.0,38.0,Ahmedabad,Gujarat,India,106611.0,Small Business,2021-09-24,High
130014,Vikram Verma,vikram.verma8017@example.com,9815820757.0,19.0,Ahmedabad,Gujarat,India,191919.0,Small Business,2024-05-15,Very High
126148,Arjun Nair,arjun.nair8748@example.com,9659898585.0,58.0,Pune,Maharashtra,India,25662.0,Small Business,2021-02-10,Low
147922,Neha Desai,neha.desai7842@example.com,9317553744.0,60.0,Kolkata,West Bengal,India,36530.0,Corporate,2023-02-05,Medium
116412,Anjali Mehta,anjali.mehta4306@example.com,9211897460.0,42.0,Hyderabad,Telangana,India,64691.0,Corporate,2023-03-01,Medium
104843,Priya Desai,priya.desai8999@example.com,9691128321.0,51.0,Kolkata,West Bengal,India,213025.0,Consumer,2023-08-06,Very High
114260,Vikram Shah,vikram.shah2828@example.com,9371313178.0,51.0,Jaipur,Rajasthan,India,123349.0,Corporate,2021-12-28,High
123470,Raj Iyer,raj.iyer4535@example.com,9530868914.0,22.0,Bengaluru,Karnataka,India,157421.0,Corporate,2024-08-11,Very High
106183,Neha Kapoor,neha.kapoor435@example.com,9722917636.0,19.0,Pune,Maharashtra,India,43708.0,Small Business,2025-10-05,Medium
140072,Pooja Sharma,pooja.sharma7839@example.com,9138406375.0,65.0,Ahmedabad,Gujarat,India,224830.0,Corporate,2022-12-10,Very High
115007,Anjali Khan,anjali.khan9230@example.com,9280518175.0,66.0,Pune,Maharashtra,India,34606.0,Consumer,2022-06-02,Medium
108303,Pooja Shah,pooja.shah837@example.com,9497041136.0,27.0,Hyderabad,Telangana,India,26726.0,Small Business,2024-01-29,Low
131040,Kavya Shah,kavya.shah9792@example.com,9453111491.0,64.0,Mumbai,Maharashtra,India,194145.0,Consumer,2022-08-18,Very High
140236,Priya Sharma,priya.sharma5357@example.com,9834201972.0,60.0,Bengaluru,Karnataka,India,105879.0,Small Business,2023-11-20,High
120357,Pooja Mehta,pooja.mehta6362@example.com,9701081775.0,67.0,Chennai,Tamil Nadu,India,246895.0,Consumer,2025-11-29,Very High
142658,Karan Desai,karan.desai6897@example.com,9576725350.0,60.0,Ahmedabad,Gujarat,India,210355.0,Consumer,2021-08-17,Very High
137971,Isha Kapoor,isha.kapoor2239@example.com,9289240825.0,29.0,Surat,Gujarat,India,52863.0,Corporate,2023-01-19,Medium
146542,Rahul Iyer,rahul.iyer2269@example.com,9349128306.0,25.0,Surat,Gujarat,India,23921.0,Small Business,2021-11-17,Low
126188,Kavya Singh,kavya.singh3095@example.com,9147564513.0,50.0,Surat,Gujarat,India,205044.0,Corporate,2023-05-28,Very High
115795,Neha Khan,neha.khan2192@example.com,9865046222.0,22.0,Surat,Gujarat,India,103538.0,Consumer,2024-06-30,High
148808,Suresh Nair,suresh.nair7240@example.com,9301745823.0,36.0,Ahmedabad,Gujarat,India,80879.0,Consumer,2025-06-20,High
104868,Vikram Malhotra,vikram.malhotra656@example.com,9819696057.0,27.0,Mumbai,Maharashtra,India,95746.0,Consumer,2026-01-31,High
116464,Arjun Malhotra,arjun.malhotra3540@example.com,9722543916.0,42.0,Bengaluru,Karnataka,India,189140.0,Corporate,2022-04-26,Very High
119480,Nisha Verma,nisha.verma1603@example.com,9219238360.0,53.0,Delhi,Delhi,India,49474.0,Corporate,2023-09-05,Medium
110578,Vikram Singh,vikram.singh1677@example.com,9560247535.0,40.0,Mumbai,Maharashtra,India,246919.0,Corporate,2023-07-19,Very High
132238,Manish Khan,manish.khan6790@example.com,9789869685.0,31.0,Kolkata,West Bengal,India,53918.0,Small Business,2025-09-28,Medium
107064,Rahul Gupta,rahul.gupta4047@example.com,9194349719.0,60.0,Pune,Maharashtra,India,80978.0,Consumer,2024-05-01,High
137552,Rohan Patel,rohan.patel3910@example.com,9683350464.0,47.0,Chennai,Tamil Nadu,India,64202.0,Consumer,2023-04-02,Medium
111491,Karan Malhotra,karan.malhotra8840@example.com,9984875579.0,64.0,Bengaluru,Karnataka,India,58689.0,Corporate,2025-08-07,Medium
149630,Kavya Reddy,kavya.reddy8919@example.com,9711262389.0,45.0,Mumbai,Maharashtra,India,149887.0,Corporate,2025-02-26,High
100834,Amit Gupta,amit.gupta9043@example.com,9515372541.0,43.0,Pune,Maharashtra,India,120227.0,Corporate,2021-10-15,High
114160,Isha Kapoor,isha.kapoor827@example.com,9341974637.0,62.0,Jaipur,Rajasthan,India,153569.0,Small Business,2025-02-26,Very High
134812,Aditya Nair,aditya.nair5341@example.com,9437106648.0,62.0,Bengaluru,Karnataka,India,233495.0,Small Business,2022-01-26,Very High
115138,Manish Mehta,manish.mehta9765@example.com,9364726459.0,68.0,Jaipur,Rajasthan,India,74936.0,Corporate,2021-10-16,Medium
106014,Meera Iyer,meera.iyer1946@example.com,9109256613.0,54.0,Chennai,Tamil Nadu,India,64699.0,Consumer,2024-01-27,Medium
143698,Arjun Gupta,arjun.gupta3025@example.com,9397429754.0,35.0,Jaipur,Rajasthan,India,94703.0,Corporate,2025-11-22,High
133538,Rohan Shah,rohan.shah1019@example.com,9826638310.0,29.0,Pune,Maharashtra,India,31536.0,Consumer,2021-09-15,Medium
101101,Pooja Joshi,pooja.joshi8788@example.com,9417640263.0,38.0,Pune,Maharashtra,India,187096.0,Consumer,2025-07-19,Very High
135981,Simran Singh,simran.singh6318@example.com,9784940962.0,33.0,Kolkata,West Bengal,India,139476.0,Small Business,2022-09-02,High
116914,Isha Sharma,isha.sharma1938@example.com,9390836743.0,42.0,Mumbai,Maharashtra,India,238676.0,Corporate,2024-04-01,Very High
138101,Manish Desai,manish.desai9762@example.com,9972296817.0,65.0,Delhi,Delhi,India,226196.0,Consumer,2023-04-15,Very High
122888,Priya Reddy,priya.reddy2208@example.com,9830438768.0,23.0,Mumbai,Maharashtra,India,147182.0,Small Business,2025-08-15,High
121239,Rahul Joshi,rahul.joshi1730@example.com,9221744550.0,26.0,Pune,Maharashtra,India,78413.0,Corporate,2025-03-13,High
106545,Neha Sharma,neha.sharma293@example.com,9514285999.0,25.0,Delhi,Delhi,India,203357.0,Small Business,2025-05-27,Very High
135959,Karan Reddy,karan.reddy5708@example.com,9442943630.0,35.0,Surat,Gujarat,India,120373.0,Corporate,2025-02-08,High
104200,Arjun Joshi,arjun.joshi1455@example.com,9414601030.0,66.0,Kolkata,West Bengal,India,130900.0,Small Business,2025-01-15,High
130297,Vikram Reddy,vikram.reddy868@example.com,9890590399.0,53.0,Chennai,Tamil Nadu,India,172157.0,Small Business,2024-09-02,Very High
136311,Kavya Verma,kavya.verma8704@example.com,9312571332.0,19.0,Delhi,Delhi,India,142599.0,Corporate,2021-12-16,High
122872,Karan Sharma,karan.sharma7421@example.com,9646522468.0,35.0,Hyderabad,Telangana,India,124231.0,Corporate,2022-05-08,High
121393,Pooja Kapoor,pooja.kapoor9917@example.com,9136169982.0,41.0,Mumbai,Maharashtra,India,151471.0,Consumer,2024-06-05,Very High
123835,Aditya Reddy,aditya.reddy7095@example.com,9251757217.0,53.0,Delhi,Delhi,India,248459.0,Consumer,2024-11-19,Very High
104167,Pooja Reddy,pooja.reddy3651@example.com,9288725086.0,60.0,Kolkata,West Bengal,India,59165.0,Small Business,2022-04-15,Medium
109600,Kavya Khan,kavya.khan1327@example.com,9345656169.0,18.0,Surat,Gujarat,India,89424.0,Small Business,2024-08-14,High
149327,Aditya Sharma,aditya.sharma4879@example.com,9619407138.0,62.0,Mumbai,Maharashtra,India,63763.0,Consumer,2026-01-04,Medium
127557,Vikram Khan,vikram.khan4485@example.com,9231045375.0,49.0,Kolkata,West Bengal,India,112393.0,Corporate,2022-10-15,High
132936,Isha Reddy,isha.reddy4937@example.com,9848049144.0,38.0,Delhi,Delhi,India,19264.0,Consumer,2024-09-25,Low
134597,Sneha Reddy,sneha.reddy2200@example.com,9832402543.0,42.0,Bengaluru,Karnataka,India,162983.0,Consumer,2024-08-20,Very High
108760,Rahul Joshi,rahul.joshi6866@example.com,9199675408.0,31.0,Bengaluru,Karnataka,India,95065.0,Corporate,2024-06-13,High
106814,Karan Reddy,karan.reddy2716@example.com,9358397786.0,61.0,Ahmedabad,Gujarat,India,80699.0,Small Business,2022-09-11,High
147354,Nisha Nair,nisha.nair5954@example.com,9321221289.0,62.0,Mumbai,Maharashtra,India,103209.0,Corporate,2024-06-03,High
105812,Aditya Patel,aditya.patel8294@example.com,9804685922.0,27.0,Chennai,Tamil Nadu,India,245471.0,Consumer,2024-10-15,Very High
134038,Nisha Singh,nisha.singh2784@example.com,9730829398.0,55.0,Hyderabad,Telangana,India,61812.0,Small Business,2025-01-26,Medium
145475,Neha Gupta,neha.gupta9478@example.com,9634223057.0,51.0,Delhi,Delhi,India,55659.0,Consumer,2026-04-14,Medium
102377,Simran Khan,simran.khan7226@example.com,9534136554.0,63.0,Pune,Maharashtra,India,48516.0,Consumer,2022-02-10,Medium
138950,Arjun Patel,arjun.patel1874@example.com,9329879519.0,66.0,Bengaluru,Karnataka,India,81228.0,Small Business,2023-02-07,High
112729,Manish Kapoor,manish.kapoor8747@example.com,9261935280.0,61.0,Jaipur,Rajasthan,India,108845.0,Small Business,2021-10-16,High
116293,Manish Desai,manish.desai5941@example.com,9635726001.0,45.0,Chennai,Tamil Nadu,India,238497.0,Small Business,2021-01-26,Very High
111697,Suresh Singh,suresh.singh5520@example.com,9923944048.0,54.0,Mumbai,Maharashtra,India,198504.0,Corporate,2022-01-19,Very High
115546,Priya Iyer,priya.iyer6716@example.com,9449999034.0,45.0,Chennai,Tamil Nadu,India,134248.5,Corporate,2024-01-15,High
144443,Meera Nair,meera.nair5638@example.com,9634006031.0,45.0,Surat,Gujarat,India,159673.0,Corporate,2022-07-29,Very High
141803,Karan Sharma,karan.sharma1340@example.com,9935710754.0,41.0,Surat,Gujarat,India,192265.0,Small Business,2025-11-19,Very High
125240,Isha Joshi,isha.joshi1460@example.com,9752795207.0,34.0,Pune,Maharashtra,India,203963.0,Corporate,2026-01-13,Very High
126455,Simran Khan,simran.khan9937@example.com,9230344836.0,53.0,Delhi,Delhi,India,116842.0,Corporate,2022-01-24,High
145920,Manish Verma,manish.verma9000@example.com,9820738398.0,38.0,Jaipur,Rajasthan,India,213354.0,Small Business,2025-11-27,Very High
111226,Sneha Malhotra,sneha.malhotra5409@example.com,9190517465.0,35.0,Bengaluru,Karnataka,India,69138.0,Corporate,2022-08-04,Medium
137028,Arjun Gupta,arjun.gupta5750@example.com,9962748401.0,28.0,Kolkata,West Bengal,India,112443.0,Consumer,2025-07-26,High
110624,Sneha Reddy,sneha.reddy5867@example.com,9735303101.0,44.0,Jaipur,Rajasthan,India,227840.0,Consumer,2021-11-24,Very High
109181,Simran Mehta,simran.mehta6957@example.com,9531219200.0,42.0,Surat,Gujarat,India,194722.0,Corporate,2025-04-07,Very High
110179,Raj Khan,raj.khan2130@example.com,9856070355.0,48.0,Ahmedabad,Gujarat,India,83231.0,Small Business,2024-11-16,High
115004,Suresh Nair,suresh.nair7686@example.com,9183182174.0,53.0,Jaipur,Rajasthan,India,227597.0,Small Business,2024-07-16,Very High
133560,Rahul Joshi,rahul.joshi1109@example.com,9566448530.0,21.0,Surat,Gujarat,India,168073.0,Small Business,2021-10-04,Very High
132405,Aditya Nair,aditya.nair5482@example.com,9102649168.0,49.0,Mumbai,Maharashtra,India,238131.0,Corporate,2024-01-19,Very High
104802,Meera Gupta,meera.gupta1037@example.com,,29.0,Jaipur,Rajasthan,India,175174.0,Small Business,2024-03-15,Very High
117516,Neha Desai,neha.desai2895@example.com,9522269512.0,27.0,Hyderabad,Telangana,India,101012.0,Corporate,2024-07-08,High
148094,Isha Reddy,isha.reddy6804@example.com,9222141579.0,36.0,Pune,Maharashtra,India,185542.0,Corporate,2026-06-03,Very High
128645,Kavya Nair,kavya.nair7807@example.com,9849800970.0,65.0,Ahmedabad,Gujarat,India,64117.0,Corporate,2024-07-10,Medium
118325,Rahul Shah,rahul.shah8027@example.com,9400471941.0,24.0,Hyderabad,Telangana,India,234744.0,Small Business,2026-02-19,Very High
142630,Raj Joshi,raj.joshi2310@example.com,9431469067.0,55.0,Jaipur,Rajasthan,India,148712.0,Consumer,2024-06-08,High
144266,Rohan Malhotra,rohan.malhotra2968 @example.com,9151076122.0,62.0,Bengaluru,Karnataka,India,205723.0,Corporate,2022-04-29,Very High
132776,Anjali Patel,anjali.patel3045@example.com,9727923943.0,44.0,Mumbai,Maharashtra,India,179744.0,Consumer,2023-01-28,Very High
103281,Priya Gupta,priya.gupta7695@example.com,9669482341.0,62.0,Bengaluru,Karnataka,India,152371.0,Small Business,2025-05-09,Very High
135600,Kavya Shah,kavya.shah2385@example.com,9783593571.0,44.0,Mumbai,Maharashtra,India,24531.0,Small Business,2023-05-23,Low
133375,Priya Verma,priya.verma209@example.com,9104908524.0,63.0,Jaipur,Rajasthan,India,84875.0,Consumer,2025-07-28,High
124891,Raj Kapoor,raj.kapoor3735@example.com,9280976833.0,46.0,Mumbai,Maharashtra,India,174075.0,Corporate,2025-08-09,Very High
100675,Aditya Kapoor,aditya.kapoor6937@example.com,9238427115.0,54.0,Bengaluru,Karnataka,India,174851.0,Small Business,2021-08-03,Very High
132431,Kavya Patel,kavya.patel3685@example.com,9132286569.0,45.0,Bengaluru,Karnataka,India,101187.0,Consumer,2022-12-06,High
104773,Neha Kapoor,neha.kapoor2653@example.com,9245364051.0,67.0,Mumbai,Maharashtra,India,76873.0,Consumer,2023-01-14,High
124395,Nisha Shah,nisha.shah974@example.com,9911479782.0,39.0,Surat,Gujarat,India,135007.0,Small Business,2021-09-04,High
143196,Rohan Joshi,rohan.joshi9036@example.com,9379633447.0,24.0,Surat,Gujarat,India,216295.0,Small Business,2022-01-12,Very High
116749,Sneha Mehta,sneha.mehta9672@example.com,9893343454.0,31.0,Surat,Gujarat,India,122629.0,Small Business,2022-11-26,High
124776,Meera Shah,meera.shah8050@example.com,9967129299.0,61.0,Mumbai,Maharashtra,India,231739.0,Consumer,2026-02-04,Very High
124963,Isha Iyer,isha.iyer3304@example.com,9427438540.0,32.0,Pune,Maharashtra,India,95164.0,Corporate,2025-01-12,High
142022,Meera Joshi,meera.joshi2106@example.com,9303240157.0,36.0,Pune,Maharashtra,India,108931.0,Corporate,2021-01-22,High
135660,Rohan Iyer,rohan.iyer9051@example.com,9580084117.0,58.0,Jaipur,Rajasthan,India,244546.0,Consumer,2025-02-05,Very High
117044,Anjali Singh,anjali.singh3793@example.com,9255578133.0,69.0,Ahmedabad,Gujarat,India,234803.0,Consumer,2022-06-19,Very High
104491,Neha Shah,neha.shah6020@example.com,9359254244.0,39.0,Jaipur,Rajasthan,India,19181.0,Consumer,2025-12-22,Low
137961,Vikram Gupta,vikram.gupta6147@example.com,9353783684.0,32.0,Ahmedabad,Gujarat,India,79161.0,Consumer,2023-07-04,High
107238,Vikram Malhotra,vikram.malhotra2084@example.com,9594699806.0,22.0,Mumbai,Maharashtra,India,93165.0,Corporate,2022-06-01,High
145884,Rahul Mehta,rahul.mehta7964@example.com,9574587525.0,40.0,Jaipur,Rajasthan,India,83226.0,Corporate,2023-02-10,High
109830,Vikram Reddy,vikram.reddy8519@example.com,9256877546.0,35.0,Delhi,Delhi,India,62911.0,Corporate,2024-04-03,Medium
117301,Vikram Singh,vikram.singh8898@example.com,9934093573.0,55.0,Ahmedabad,Gujarat,India,55016.0,Small Business,2021-11-15,Medium
108363,Kavya Iyer,kavya.iyer1185@example.com,9379840654.0,44.0,Ahmedabad,Gujarat,India,157981.0,Small Business,2024-07-09,Very High
115734,Rahul Gupta,rahul.gupta2801@example.com,9159830725.0,65.0,Mumbai,Maharashtra,India,182270.0,Corporate,2023-10-11,Very High
130169,Aditya Shah,aditya.shah1860@example.com,9608564512.0,63.0,Ahmedabad,Gujarat,India,236260.0,Consumer,2025-03-22,Very High
112741,Pooja Sharma,pooja.sharma7680@example.com,9860564370.0,34.0,Jaipur,Rajasthan,India,98046.0,Small Business,2021-07-30,High
116835,Manish Reddy,manish.reddy7304@example.com,9815064311.0,60.0,Surat,Gujarat,India,193882.0,Small Business,2025-05-16,Very High
139734,Simran Iyer,simran.iyer9605@example.com,9583999882.0,18.0,Jaipur,Rajasthan,India,227232.0,Corporate,2023-10-21,Very High
144096,Sneha Reddy,sneha.reddy1290@example.com,9495373690.0,40.0,Delhi,Delhi,India,75496.0,Small Business,2024-01-16,High
109691,Rahul Joshi,rahul.joshi8467@example.com,9800623845.0,23.0,Bengaluru,Karnataka,India,215394.0,Corporate,2024-01-24,Very High
141748,Arjun Iyer,arjun.iyer4781@example.com,9649871381.0,20.0,Kolkata,West Bengal,India,164787.0,Corporate,2022-08-31,Very High
120779,Manish Singh,manish.singh2309@example.com,9773678267.0,52.0,Mumbai,Maharashtra,India,135433.0,Corporate,2023-11-29,High
116298,Raj Patel,raj.patel2013@example.com,9117456315.0,58.0,Ahmedabad,Gujarat,India,80203.0,Corporate,2026-05-03,High
115261,Pooja Patel,pooja.patel455@example.com,9451425050.0,54.0,Chennai,Tamil Nadu,India,233795.0,Consumer,2022-06-26,Very High
137788,Amit Sharma,amit.sharma6694@example.com,9257499865.0,35.0,Bengaluru,Karnataka,India,47724.0,Corporate,2023-03-25,Medium
140851,Arjun Patel,arjun.patel2597@example.com,9864331526.0,41.0,Delhi,Delhi,India,88130.0,Consumer,2024-11-09,High
112445,Sneha Verma,sneha.verma2482@example.com,9954508374.0,63.0,Kolkata,West Bengal,India,153095.0,Consumer,2023-06-11,Very High
133875,Sneha Nair,sneha.nair8130@example.com,9259854973.0,57.0,Bengaluru,Karnataka,India,39695.0,Small Business,2021-05-11,Medium
137050,Karan Reddy,karan.reddy7359@example.com,9634232245.0,34.0,Mumbai,Maharashtra,India,158672.0,Consumer,2025-03-11,Very High
141381,Simran Iyer,simran.iyer4720@example.com,9214942667.0,32.0,Ahmedabad,Gujarat,India,19815.0,Corporate,2022-01-07,Low
103497,Amit Patel,amit.patel2088@example.com,9936922230.0,23.0,Kolkata,West Bengal,India,123352.0,Small Business,2021-03-17,High
134699,Simran Shah,simran.shah3248@example.com,9655793553.0,60.0,Delhi,Delhi,India,97383.0,Corporate,2025-07-17,High
102605,Kavya Singh,kavya.singh655@example.com,9767912744.0,41.0,Delhi,Delhi,India,244997.0,Corporate,2026-05-07,Very High
131957,Vikram Singh,vikram.singh8732@example.com,9273300764.0,32.0,Bengaluru,Karnataka,India,141981.0,Small Business,2023-10-11,High
130294,Isha Gupta,isha.gupta3411@example.com,9302179766.0,53.0,Hyderabad,Telangana,India,79602.0,Consumer,2021-02-26,High
105518,Nisha Khan,nisha.khan300@example.com,9326126536.0,50.0,Bengaluru,Karnataka,India,134248.5,Corporate,2022-09-11,High
136174,Arjun Reddy,arjun.reddy9661@example.com,9920953956.0,64.0,Chennai,Tamil Nadu,India,213277.0,Consumer,2024-04-04,Very High
123101,Anjali Patel,anjali.patel8599@example.com,9498817310.0,29.0,Jaipur,Rajasthan,India,101835.0,Consumer,2025-02-20,High
137945,Rohan Singh,rohan.singh3311@example.com,9910274697.0,50.0,Pune,Maharashtra,India,77116.0,Consumer,2021-09-30,High
132654,Meera Joshi,meera.joshi1964@example.com,9604910044.0,51.0,Ahmedabad,Gujarat,India,157443.0,Small Business,2021-03-03,Very High
135952,Simran Kapoor,simran.kapoor2808@example.com,9232725726.0,37.0,Bengaluru,Karnataka,India,76443.0,Corporate,2023-06-30,High
147367,Kavya Khan,kavya.khan7666@example.com,9817202913.0,60.0,Bengaluru,Karnataka,India,200986.0,Corporate,2021-12-10,Very High
122164,Nisha Mehta,nisha.mehta7511@example.com,9587610989.0,50.0,Hyderabad,Telangana,India,203829.0,Small Business,2023-04-22,Very High
147035,Pooja Singh,pooja.singh2796@example.com,9194478507.0,25.0,Surat,Gujarat,India,233577.0,Small Business,2025-07-01,Very High
101617,Kavya Singh,kavya.singh2474@example.com,9435538339.0,24.0,Pune,Maharashtra,India,166347.0,Small Business,2022-05-03,Very High
115836,Priya Mehta,priya.mehta2944@example.com,9549068103.0,43.0,Mumbai,Maharashtra,India,44907.0,Consumer,2023-03-06,Medium
144784,Simran Gupta,simran.gupta8634@example.com,9693130336.0,42.0,Surat,Gujarat,India,54679.0,Small Business,2025-03-23,Medium
105261,Isha Shah,isha.shah1058@example.com,9177648001.0,29.0,Chennai,Tamil Nadu,India,47344.0,Consumer,2021-03-17,Medium
148987,Raj Iyer,raj.iyer4888@example.com,9225743489.0,50.0,Ahmedabad,Gujarat,India,239027.0,Consumer,2023-10-10,Very High
135000,Arjun Sharma,arjun.sharma6396@example.com,9270281932.0,29.0,Ahmedabad,Gujarat,India,134620.0,Corporate,2024-05-04,High
128316,Simran Desai,simran.desai4172@example.com,9725786864.0,56.0,Delhi,Delhi,India,217092.0,Small Business,2021-12-29,Very High
110321,Isha Iyer,isha.iyer778@example.com,9720829609.0,69.0,Surat,Gujarat,India,128091.0,Small Business,2023-06-17,High
134070,Anjali Gupta,anjali.gupta1799@example.com,9222278447.0,27.0,Mumbai,Maharashtra,India,55015.0,Consumer,2021-06-05,Medium
126567,Sneha Mehta,sneha.mehta4774@example.com,9988352517.0,49.0,Jaipur,Rajasthan,India,151346.0,Corporate,2024-02-19,Very High
119782,Meera Patel,meera.patel1603@example.com,9773554832.0,43.0,Kolkata,West Bengal,India,173153.0,Corporate,2024-10-17,Very High
120451,Rohan Singh,rohan.singh3829@example.com,9592113961.0,66.0,Surat,Gujarat,India,181796.0,Corporate,2021-06-18,Very High
122705,Raj Joshi,raj.joshi1057@example.com,9461104670.0,33.0,Ahmedabad,Gujarat,India,103226.0,Consumer,2025-10-02,High
119110,Amit Shah,amit.shah5856@example.com,9916941645.0,64.0,Chennai,Tamil Nadu,India,74317.0,Consumer,2024-05-10,Medium
124400,Kavya Malhotra,kavya.malhotra843@example.com,9974690754.0,50.0,Bengaluru,Karnataka,India,169034.0,Corporate,2024-12-05,Very High
126586,Nisha Verma,nisha.verma2936@example.com,9512687583.0,53.0,Bengaluru,Karnataka,India,75116.0,Small Business,2022-08-08,High
128902,Kavya Malhotra,kavya.malhotra572@example.com,9433232064.0,52.0,Jaipur,Rajasthan,India,161527.0,Consumer,2021-02-26,Very High
104174,Anjali Malhotra,anjali.malhotra9255@example.com,9174211511.0,50.0,Hyderabad,Telangana,India,104521.0,Corporate,2023-11-10,High
116551,Nisha Joshi,nisha.joshi318@example.com,9297614378.0,19.0,Jaipur,Rajasthan,India,23260.0,Consumer,2024-02-10,Low
118648,Nisha Desai,nisha.desai2223@example.com,9492652593.0,60.0,Delhi,Delhi,India,189127.0,Consumer,2023-03-17,Very High
100427,Simran Kapoor,simran.kapoor150@example.com,9627247125.0,29.0,Kolkata,West Bengal,India,79150.0,Small Business,2023-04-13,High
138768,Suresh Patel,suresh.patel6698@example.com,9718439592.0,50.0,Surat,Gujarat,India,225645.0,Corporate,2022-03-20,Very High
129793,Arjun Shah,arjun.shah8636@example.com,9632310330.0,19.0,Ahmedabad,Gujarat,India,141603.0,Corporate,2026-03-04,High
115864,Meera Kapoor,meera.kapoor2839@example.com,9450166529.0,34.0,Delhi,Delhi,India,192561.0,Corporate,2026-05-22,Very High
117875,Simran Nair,simran.nair4180@example.com,9787031990.0,52.0,Surat,Gujarat,India,31556.0,Small Business,2022-05-18,Medium
140842,Aditya Malhotra,aditya.malhotra8599@example.com,9695092508.0,34.0,Chennai,Tamil Nadu,India,182357.0,Consumer,2023-02-12,Very High
104751,Rahul Shah,rahul.shah2926@example.com,9256412964.0,24.0,Ahmedabad,Gujarat,India,89889.0,Small Business,2025-11-29,High
129907,Priya Reddy,priya.reddy199@example.com,9297268428.0,23.0,Bengaluru,Karnataka,India,176621.0,Small Business,2022-04-13,Very High
129067,Arjun Malhotra,arjun.malhotra2046@example.com,9935211841.0,52.0,Chennai,Tamil Nadu,India,229043.0,Consumer,2024-12-26,Very High
105045,Raj Iyer,raj.iyer2858@example.com,9625143931.0,57.0,Surat,Gujarat,India,202461.0,Corporate,2023-06-08,Very High
117363,Anjali Desai,anjali.desai7654@example.com,9703315389.0,37.0,Hyderabad,Telangana,India,166468.0,Consumer,2024-03-02,Very High
