customer_id,customer_name,email,phone,age,city,state,country,income,segment,signup_date
124768,Vikram Reddy,vikram.reddy2693@example.com,9120951976,69.0,Bengaluru,Karnataka,India,223054.0,Corporate,2026-05-01
134583,Nisha Joshi,nisha.joshi237@example.com,9648268478,67.0,Kolkata,West Bengal,India,43354.0,Corporate,2024-09-06
105249,Manish Gupta,manish.gupta6360@example.com,9462480944,22.0,Bengaluru,Karnataka,India,111805.0,Small Business,2023-06-09
114860,Manish Nair,manish.nair4614@example.com,9417734542,44.0,Pune,Maharashtra,India,144515.0,Corporate,2025-09-21
107325,Pooja Shah,pooja.shah352@example.com,9814132417,57.0,Bengaluru,Karnataka,India,65319.0,Corporate,2026-05-20
109462,Vikram Desai,vikram.desai2468@example.com,9958006261,67.0,Bengaluru,Karnataka,India,225424.0,Corporate,2021-08-23
110266,Arjun Verma,arjun.verma5042@example.com,9985608765,26.0,Kolkata,West Bengal,India,114413.0,Consumer,2025-04-23
107748,Amit Shah,amit.shah2500@example.com,9969577639,25.0,Kolkata,West Bengal,India,62215.0,Corporate,2021-03-15
137916,Rahul Desai,rahul.desai3707@example.com,9330178615,28.0,Mumbai,Maharashtra,India,240636.0,Corporate,2021-08-13
145104,Aditya Singh,aditya.singh3349@example.com,9938958780,42.0,Ahmedabad,Gujarat,India,214587.0,Small Business,2024-12-28
115547,Nisha Gupta,nisha.gupta2843@example.com,9299358758,39.0,Mumbai,Maharashtra,India,79074.0,Small Business,2021-08-05
137429,Karan Patel,karan.patel8302@example.com,9507334246,22.0,Kolkata,West Bengal,India,230792.0,Consumer,2023-01-25
131883,Isha Singh,isha.singh2422@example.com,9422056168,26.0,Delhi,Delhi,India,49020.0,Consumer,2024-11-24
108860,Rahul Verma,rahul.verma1953@example.com,9795592292,31.0,Mumbai,Maharashtra,India,216511.0,Consumer,2023-05-01
101501,Karan Desai,karan.desai3041@example.com,9727298285,45.0,Delhi,Delhi,India,195780.0,Consumer,2023-06-07
140464,Raj Nair,raj.nair1002@example.com,9358416713,30.0,Chennai,Tamil Nadu,India,110575.0,Consumer,2021-04-16
130855,Rohan Reddy,rohan.reddy4502@example.com,9365321924,50.0,Delhi,Delhi,India,196073.0,Corporate,2026-02-23
108251,Aditya Reddy,aditya.reddy2500@example.com,9319885897,52.0,Pune,Maharashtra,India,181826.0,Consumer,2021-02-16
118813,Kavya Malhotra,kavya.malhotra5070@example.com,9193237501,56.0,Delhi,Delhi,India,57084.0,Corporate,2024-04-11
110837,Pooja Khan,pooja.khan5137@example.com,9823575099,52.0,Surat,Gujarat,India,0.0,Consumer,2022-02-28
123927,Kavya Desai,kavya.desai5281@example.com,9701664019,39.0,Kolkata,West Bengal,India,94122.0,Small Business,2021-05-23
111078,Anjali Gupta,anjali.gupta5308@example.com,9508650721,30.0,Surat,Gujarat,India,111835.0,Corporate,2022-07-27
108784,Kavya Nair,kavya.nair3173@example.com,9755189148,65.0,Bengaluru,Karnataka,India,222051.0,Consumer,2025-11-21
124199,Pooja Verma,pooja.verma5137@example.com,9673855296,45.0,Jaipur,Rajasthan,India,88111.0,Consumer,2024-06-09
134205,Rahul Nair,rahul.nair3115@example.com,9921926115,18.0,Ahmedabad,Gujarat,India,174130.0,Consumer,2025-12-04
116047,Amit Reddy,amit.reddy2220@example.com,9212638061,44.0,Pune,Maharashtra,India,241136.0,Small Business,2022-05-21
116107,Kavya Singh,kavya.singh5750@example.com,9548507114,40.0,Pune,Maharashtra,India,75685.0,Consumer,2025-08-14
136310,Pooja Patel,pooja.patel4503@example.com,9825180800,30.0,Ahmedabad,Gujarat,India,162692.0,Corporate,2021-05-18
127646,Vikram Kapoor,vikram.kapoor7024@example.com,9801502503,67.0,Surat,Gujarat,India,32487.0,Corporate,2025-01-11
113309,Sneha Shah,sneha.shah1728@example.com,9218193810,32.0,Delhi,Delhi,India,166394.0,Corporate,2023-07-26
134156,Kavya Joshi,kavya.joshi439@example.com,9909622610,64.0,Jaipur,Rajasthan,India,55365.0,Corporate,2022-07-13
112070,Isha Iyer,isha.iyer2215@example.com,9950426358,41.0,Jaipur,Rajasthan,India,39691.0,Corporate,2025-05-06
140643,Aditya Mehta,aditya.mehta3154@example.com,9551027996,60.0,Kolkata,West Bengal,India,75061.0,Small Business,2024-05-16
116491,Anjali Kapoor,anjali.kapoor1883@example.com,9944046953,32.0,Bengaluru,Karnataka,India,193165.0,Consumer,2025-08-29
131893,Nisha Shah,nisha.shah1091@example.com,9566755754,44.0,Pune,Maharashtra,India,49127.0,Corporate,2022-10-13
117532,Rohan Reddy,rohan.reddy3436@example.com,9294738700,60.0,Surat,Gujarat,India,46283.0,Consumer,2023-05-21
147986,Raj Sharma,raj.sharma699@example.com,9507764957,62.0,Ahmedabad,Gujarat,India,236677.0,Consumer,2024-10-27
108587,Kavya Shah,kavya.shah9861@example.com,9867464356,40.0,Chennai,Tamil Nadu,India,218521.0,Consumer,2022-06-15
111945,Suresh Sharma,suresh.sharma5509@example.com,9799388641,67.0,Kolkata,West Bengal,India,75410.0,Consumer,2026-02-18
136893,Neha Sharma,neha.sharma4200@example.com,9494047677,40.0,Chennai,Tamil Nadu,India,151758.0,Small Business,2021-03-09
110670,Anjali Gupta,anjali.gupta4506@example.com,9771480218,43.0,Bengaluru,Karnataka,India,69079.0,Corporate,2026-01-26
130511,Neha Mehta,neha.mehta7322@example.com,9404189105,49.0,Jaipur,Rajasthan,India,150524.0,Small Business,2026-06-19
109634,Arjun Reddy,arjun.reddy5251@example.com,9148738153,60.0,Mumbai,Maharashtra,India,77099.0,Corporate,2023-07-03
110868,Rohan Gupta,rohan.gupta8098@example.com,9881207481,66.0,Kolkata,West Bengal,India,22063.0,Consumer,2023-12-21
145630,Manish Khan,manish.khan5805@example.com,9380214454,36.0,Kolkata,West Bengal,India,133621.0,Corporate,2025-08-02
134398,Anjali Patel,anjali.patel1551@example.com,9156177828,34.0,Hyderabad,Telangana,India,106828.0,Corporate,2024-05-16
117602,Neha Gupta,neha.gupta4419@example.com,9479663499,28.0,Mumbai,Maharashtra,India,248004.0,Corporate,2025-04-09
129168,Nisha Reddy,nisha.reddy8411@example.com,9833838341,64.0,Delhi,Delhi,India,28991.0,Consumer,2022-08-13
144159,Nisha Mehta,nisha.mehta826@example.com,9823615562,52.0,Bengaluru,Karnataka,India,128416.0,Consumer,2021-11-15
149559,Neha Reddy,neha.reddy4130@example.com,9297090199,21.0,Jaipur,Rajasthan,India,237064.0,Corporate,2021-06-12
136672,Pooja Singh,pooja.singh834@example.com,9528311751,20.0,Kolkata,West Bengal,India,24063.0,Corporate,2022-09-04
130517,Sneha Iyer,sneha.iyer4850@example.com,9750607694,38.0,Chennai,Tamil Nadu,India,245260.0,Small Business,2022-10-08
141005,Sneha Sharma,sneha.sharma4321@example.com,9578316519,51.0,Mumbai,Maharashtra,India,63049.0,Consumer,2024-02-02
115389,Anjali Reddy,anjali.reddy8135@example.com,9901549887,37.0,Pune,Maharashtra,India,207666.0,Consumer,2022-09-26
132879,Meera Joshi,meera.joshi7133@example.com,9928194887,67.0,Chennai,Tamil Nadu,India,150953.0,Small Business,2026-02-25
144499,Pooja Khan,pooja.khan1121@example.com,9449300157,52.0,Kolkata,West Bengal,India,234508.0,Small Business,2021-12-10
107056,Neha Khan,neha.khan3625@example.com,9561968782,40.0,Chennai,Tamil Nadu,India,89718.0,Consumer,2026-04-27
105719,Rahul Malhotra,rahul.malhotra9344@example.com,9467980581,51.0,Pune,Maharashtra,India,80320.0,Consumer,2025-03-05
139078,Priya Shah,priya.shah1134@example.com,9464154773,46.0,Delhi,Delhi,India,40965.0,Small Business,2022-08-09
134050,Amit Mehta,amit.mehta2631@example.com,9191018578,39.0,Jaipur,Rajasthan,India,30691.0,Corporate,2023-05-11
126497,Karan Joshi,karan.joshi2328@example.com,9498271685,53.0,Bengaluru,Karnataka,India,238180.0,Consumer,2021-08-22
126677,Rahul Desai,rahul.desai5711@example.com,9768220178,36.0,Surat,Gujarat,India,83818.0,Corporate,2023-11-07
125623,Priya Iyer,priya.iyer7254@example.com,9548955219,67.0,Chennai,Tamil Nadu,India,127700.0,Corporate,2024-07-25
110880,Neha Nair,neha.nair7002@example.com,9600638479,53.0,Bengaluru,Karnataka,India,41180.0,Small Business,2021-01-19
146203,Sneha Gupta,sneha.gupta923@example.com,9105706624,24.0,Bengaluru,Karnataka,India,29258.0,Corporate,2024-06-01
134887,  Simran Sharma ,simran.sharma8636@example.com,9807971127,28.0,Chennai,Tamil Nadu,India,119003.0,Corporate,2025-01-30
100236,Suresh Khan,suresh.khan8856@example.com,9822032090,20.0,Bengaluru,Karnataka,India,153234.0,Consumer,2022-10-31
121571,Karan Gupta,karan.gupta4577@example.com,9812699993,58.0,Delhi,Delhi,India,84476.0,Consumer,2022-08-09
108733,Anjali Desai,anjali.desai1597@example.com,9532839771,22.0,Jaipur,Rajasthan,India,,Consumer,2022-09-14
125078,Simran Sharma,simran.sharma8049@example.com,9170962846,31.0,Delhi,Delhi,India,57434.0,Small Business,2021-11-02
102498,Simran Mehta,simran.mehta3776@example.com,9311424571,32.0,Surat,Gujarat,India,181597.0,Consumer,2022-01-16
104131,Rahul Joshi,rahul.joshi5167@example.com,9954957329,55.0,Surat,Gujarat,India,247975.0,Small Business,2025-03-25
140445,Kavya Shah,kavya.shah4313@example.com,9108282791,36.0,Kolkata,West Bengal,India,79344.0,Consumer,2026-03-15
142027,Simran Malhotra,simran.malhotra8242@example.com,9539246268,54.0,Ahmedabad,Gujarat,India,167410.0,Consumer,2024-10-14
144300,Suresh Khan,suresh.khan91@example.com,9993089466,55.0,Mumbai,Maharashtra,India,102556.0,Corporate,2021-03-29
116064,Anjali Shah,anjali.shah3289@example.com,9657839260,58.0,Surat,Gujarat,India,64540.0,Corporate,2023-12-02
140934,Suresh Nair,suresh.nair8058@example.com,9918478563,62.0,Jaipur,Rajasthan,India,192488.0,Small Business,2021-07-02
139312,Nisha Gupta,nisha.gupta3391@example.com,9441749231,35.0,Hyderabad,Telangana,India,44548.0,Consumer,2026-02-15
112168,Priya Patel,priya.patel9905@example.com,9780939202,61.0,Pune,Maharashtra,India,84663.0,Corporate,2021-10-24
109168,Isha Malhotra,isha.malhotra2287@example.com,9415314900,52.0,Chennai,Tamil Nadu,India,229106.0,Small Business,2022-06-26
102782,Manish Malhotra,manish.malhotra2146@example.com,9134874562,44.0,Mumbai,Maharashtra,India,70721.0,Small Business,2021-10-31
107970,Anjali Desai,anjali.desai5462@example.com,9699279426,18.0,Chennai,Tamil Nadu,India,188540.0,Small Business,2025-09-23
107117,Karan Joshi,karan.joshi6369@example.com,9527605434,65.0,Jaipur,Rajasthan,India,183510.0,Small Business,2024-07-04
123832,Raj Shah,raj.shah8693@example.com,9373253582,38.0,Jaipur,Rajasthan,India,48546.0,Small Business,2023-01-04
106889,Amit Sharma,amit.sharma8516@example.com,9183807580,24.0,Delhi,Delhi,India,,Corporate,2022-06-28
141957,Vikram Reddy,vikram.reddy8264@example.com,9847396515,39.0,Delhi,Delhi,India,179586.0,Small Business,2023-06-30
102586,Meera Patel,meera.patel654@example.com,9670056827,69.0,Jaipur,Rajasthan,India,203862.0,Corporate,2023-08-12
121290,Aditya Desai,aditya.desai5393@example.com,9639905117,33.0,Hyderabad,Telangana,India,228255.0,Corporate,2025-11-11
109215,Simran Singh,simran.singh2567@example.com,9374005072,66.0,Pune,Maharashtra,India,33994.0,Consumer,2022-11-21
139368,Arjun Patel,arjun.patel636@example.com,9404615110,38.0,Kolkata,West Bengal,India,39475.0,Consumer,2023-09-08
124464,Manish Gupta,manish.gupta6145@example.com,9169160569,47.0,Hyderabad,Telangana,India,229319.0,Small Business,2025-09-27
101341,Karan Singh,karan.singh1188@example.com,9960073677,49.0,Mumbai,Maharashtra,India,142750.0,Small Business,2025-11-11
134014,Kavya Nair,kavya.nair5730@example.com,9910594051,62.0,Pune,Maharashtra,India,241992.0,Small Business,2024-01-06
122604,Isha Desai,isha.desai6694@example.com,9963825297,64.0,Ahmedabad,Gujarat,India,59005.0,Corporate,2021-09-06
137065,Neha Reddy,neha.reddy2355@example.com,9119526303,64.0,Surat,Gujarat,India,218443.0,Consumer,2026-06-06
107379,Anjali Mehta,anjali.mehta6360@example.com,9907051942,60.0,Hyderabad,Telangana,India,178918.0,Consumer,2024-08-08
103222,Sneha Singh,sneha.singh8580@example.com,9346760183,42.0,Surat,Gujarat,India,189009.0,Consumer,2023-09-06
117703,Neha Joshi,neha.joshi5912@example.com,9248698827,49.0,Kolkata,West Bengal,India,135584.0,Corporate,2021-03-07
145904,Raj Iyer,raj.iyer5616@example.com,9472276300,66.0,Jaipur,Rajasthan,India,178865.0,Small Business,2023-02-28
114375,Aditya Joshi,aditya.joshi6712@example.com,9156035265,45.0,Kolkata,West Bengal,India,81745.0,Consumer,2024-12-08
121893,Nisha Kapoor,nisha.kapoor6893@example.com,9394514567,61.0,Kolkata,West Bengal,India,156647.0,Corporate,2025-06-14
105375,Suresh Gupta,suresh.gupta2882@example.com,9361757636,51.0,Hyderabad,Telangana,India,212452.0,Corporate,2024-05-14
117570,Suresh Verma,suresh.verma6773@example.com,9648548091,47.0,Chennai,Tamil Nadu,India,141167.0,Consumer,2021-01-13
138270,Arjun Nair,arjun.nair7751@example.com,9135220536,59.0,Pune,Maharashtra,India,235553.0,Small Business,2025-08-01
109409,Sneha Kapoor,sneha.kapoor7427@example.com,9924718571,69.0,Surat,Gujarat,India,134085.0,Consumer,2025-08-26
149032,Vikram Sharma,vikram.sharma802@example.com,9940126345,54.0,Hyderabad,Telangana,India,54037.0,Small Business,2025-08-04
115650,Isha Singh,isha.singh1425@example.com,9186162568,69.0,Surat,Gujarat,India,228355.0,Small Business,2024-09-10
139526,Meera Reddy,meera.reddy3147@example.com,9302726955,66.0,Delhi,Delhi,India,240999.0,Small Business,2024-05-10
129706,Nisha Verma,nisha.verma9143@example.com,9813288102,47.0,Jaipur,Rajasthan,India,201275.0,Small Business,2026-02-04
112022,Kavya Nair,kavya.nair9218@example.com,9917641791,49.0,Hyderabad,Telangana,India,147166.0,Small Business,2025-01-19
148836,Sneha Gupta,sneha.gupta5580@example.com,9759697111,63.0,Jaipur,Rajasthan,India,134019.0,Small Business,2022-03-21
118065,Pooja Kapoor,pooja.kapoor4556@example.com,9815799474,39.0,Chennai,Tamil Nadu,India,96771.0,Small Business,2025-04-23
129273,Manish Reddy,manish.reddy6746@example.com,9902614547,23.0,Surat,Gujarat,India,231395.0,Consumer,2025-09-05
101742,Suresh Nair,suresh.nair3361@example.com,9729284706,35.0,Surat,Gujarat,India,220350.0,Small Business,2021-02-14
116507,Aditya Singh,aditya.singh2482@example.com,9244874200,61.0,Hyderabad,Telangana,India,160872.0,Small Business,2023-08-03
125528,Suresh Malhotra,suresh.malhotra9107@example.com,9170704188,61.0,Ahmedabad,Gujarat,India,56348.0,Small Business,2021-08-13
110705,Karan Reddy,karan.reddy353@example.com,9235019682,52.0,Pune,Maharashtra,India,222504.0,Corporate,2025-11-28
108532,Karan Reddy,karan.reddy7445@example.com,9931136351,19.0,Hyderabad,Telangana,India,159450.0,Corporate,2026-05-10
132962,Raj Singh,raj.singh1512@example.com,9907855227,51.0,Bengaluru,Karnataka,India,168101.0,Small Business,2021-05-22
102029,Karan Iyer,karan.iyer8331@example.com,9881952226,25.0,Ahmedabad,Gujarat,India,213326.0,Corporate,2021-07-11
112342,Isha Desai,isha.desai4386@example.com,9671792683,68.0,Mumbai,Maharashtra,India,160276.0,Corporate,2021-02-12
113115,Nisha Singh,nisha.singh5621@example.com,9515882515,48.0,Chennai,Tamil Nadu,India,249695.0,Small Business,2023-10-10
114236,Nisha Nair,nisha.nair678@example.com,9279191897,47.0,Kolkata,West Bengal,India,175698.0,Corporate,2025-06-17
134680,Amit Reddy,amit.reddy4892@example.com,9653671865,22.0,Hyderabad,Telangana,India,95888.0,Consumer,2025-07-06
147657,Raj Malhotra,raj.malhotra6299@example.com,9273139761,27.0,Chennai,Tamil Nadu,India,45939.0,Corporate,2021-11-22
114240,Nisha Reddy,nisha.reddy1429@example.com,9665929611,51.0,Delhi,Delhi,India,161835.0,Corporate,2021-11-28
111105,Vikram Shah,vikram.shah9102@example.com,9798871937,56.0,Bengaluru,Karnataka,India,121361.0,Consumer,2023-09-19
113836,Nisha Nair,nisha.nair6357@example.com,9366167281,49.0,Chennai,Tamil Nadu,India,39036.0,Corporate,2024-01-04
103280,Suresh Shah,suresh.shah78@example.com,9402088790,49.0,Bengaluru,Karnataka,India,134226.0,Small Business,2026-02-27
103978,Isha Malhotra,isha.malhotra8628@example.com,9885280150,49.0,Pune,Maharashtra,India,21399.0,Small Business,2026-01-17
103430,Vikram Khan,vikram.khan402@example.com,9299356826,31.0,Pune,Maharashtra,India,171174.0,Consumer,2024-05-17
106406,Manish Desai,manish.desai618@example.com,9405445467,52.0,Delhi,Delhi,India,152971.0,Corporate,2026-01-07
129762,Rahul Khan,rahul.khan4765@example.com,9431688110,63.0,Kolkata,West Bengal,India,125557.0,Small Business,2024-05-09
114019,Meera Mehta,meera.mehta8531@example.com,9204625276,48.0,Mumbai,Maharashtra,India,58822.0,Corporate,2024-10-06
105979,Arjun Malhotra,arjun.malhotra5857@example.com,9875568956,34.0,Ahmedabad,Gujarat,India,24917.0,Corporate,2021-01-20
111608,Meera Gupta,meera.gupta2444@example.com,9415882373,19.0,Ahmedabad,Gujarat,India,158916.0,Corporate,2025-01-19
122805,Kavya Kapoor,kavya.kapoor1486@example.com,9627010107,63.0,Delhi,Delhi,India,227928.0,Corporate,2025-06-26
148581,Neha Gupta,neha.gupta5557@example.com,9740800815,25.0,Pune,Maharashtra,India,191404.0,Small Business,2022-02-25
106666,Rahul Nair,rahul.nair7529@example.com,9180885843,66.0,Jaipur,Rajasthan,India,129011.0,Consumer,2024-10-04
129788,Raj Nair,raj.nair742@example.com,9242167606,26.0,Ahmedabad,Gujarat,India,207815.0,Small Business,2023-10-14
135146,Meera Malhotra,meera.malhotra5258@example.com,9144719895,43.0,Delhi,Delhi,India,61572.0,Small Business,2024-01-06
145798,Amit Iyer,amit.iyer7295@example.com,9984377408,34.0,Mumbai,Maharashtra,India,153133.0,Consumer,2024-11-29
134341,Karan Patel,karan.patel8993@example.com,9372993613,48.0,Bengaluru,Karnataka,India,160726.0,Small Business,2024-06-12
123541,Suresh Kapoor,suresh.kapoor9668@example.com,9605036724,55.0,Hyderabad,Telangana,India,152046.0,Small Business,2026-06-02
125969,Isha Iyer,isha.iyer1636@example.com,9912364396,25.0,Mumbai,Maharashtra,India,88713.0,Corporate,2024-09-10
147812,Arjun Shah,arjun.shah8655@example.com,9810523430,53.0,Pune,Maharashtra,India,70167.0,Consumer,2021-10-27
121364,Raj Singh,raj.singh1141@example.com,9127860038,68.0,Surat,Gujarat,India,156835.0,Consumer,2023-08-30
136190,Rohan Khan,rohan.khan8333@example.com,9969909740,25.0,Kolkata,West Bengal,India,61553.0,Corporate,2022-01-11
108040,Suresh Verma,suresh.verma3166@example.com,9212086266,49.0,Hyderabad,Telangana,India,86696.0,Consumer,2025-11-14
135927,Rohan Sharma,rohan.sharma2151@example.com,9115927355,37.0,Kolkata,West Bengal,India,210072.0,Small Business,2025-02-25
130830,Arjun Verma,arjun.verma3944@example.com,9535207114,55.0,Surat,Gujarat,India,137876.0,Consumer,2024-04-06
113412,Pooja Singh,pooja.singh657@example.com,9221694470,21.0,Surat,Gujarat,India,135305.0,Small Business,2023-01-27
145877,Manish Singh,manish.singh7839@example.com,9530627275,52.0,Hyderabad,Telangana,India,94526.0,Consumer,2022-01-31
145473,Priya Reddy,priya.reddy220@example.com,9753210172,20.0,Chennai,Tamil Nadu,India,154057.0,Small Business,2025-12-06
101014,Vikram Khan,vikram.khan2781@example.com,9605857082,50.0,Jaipur,Rajasthan,India,177083.0,Small Business,2025-03-02
134121,Kavya Patel,kavya.patel781@example.com,9785109964,47.0,Chennai,Tamil Nadu,India,50425.0,Corporate,2026-04-27
108666,Priya Gupta,priya.gupta9374@example.com,9177318869,45.0,Hyderabad,Telangana,India,184298.0,Small Business,2024-04-24
117386,Rahul Reddy,rahul.reddy6834@example.com,9696974213,21.0,Mumbai,Maharashtra,India,,Small Business,2023-07-03
141494,Neha Iyer,neha.iyer5167@example.com,9939499920,24.0,Jaipur,Rajasthan,India,172722.0,Small Business,2025-03-27
117072,Arjun Singh,arjun.singh9634@example.com,9209992558,62.0,Kolkata,West Bengal,India,229220.0,Consumer,2026-01-26
106081,Simran Mehta,simran.mehta9601@example.com,9667307725,45.0,Pune,Maharashtra,India,229089.0,Consumer,2026-06-16
132807,Amit Shah,amit.shah5979@example.com,9274564553,27.0,Surat,Gujarat,India,122415.0,Small Business,2025-05-25
116642,Rahul Nair,rahul.nair1199@example.com,9682602607,38.0,Delhi,Delhi,India,245077.0,Corporate,2024-04-22
113050,Vikram Kapoor,vikram.kapoor9061@example.com,9510780666,47.0,Hyderabad,Telangana,India,63592.0,Consumer,2023-10-12
130771,Nisha Patel,nisha.patel4702@example.com,9942820984,31.0,Kolkata,West Bengal,India,58589.0,Corporate,2025-04-08
139754,Isha Verma,isha.verma2516@example.com,9971794910,49.0,Bengaluru,Karnataka,India,39582.0,Consumer,2025-03-30
144507,Manish Sharma,manish.sharma3374@example.com,9651754441,55.0,Chennai,Tamil Nadu,India,131373.0,Small Business,2024-02-14
108604,Suresh Sharma,suresh.sharma9546@example.com,9985133906,23.0,Jaipur,Rajasthan,India,171848.0,Consumer,2025-05-02
120724,Karan Shah,karan.shah413@example.com,9594257925,65.0,Pune,Maharashtra,India,114604.0,Corporate,2022-05-29
116384,Simran Mehta,simran.mehta7768@example.com,9753743781,62.0,Chennai,Tamil Nadu,India,91813.0,Corporate,2023-04-13
128487,Manish Iyer,manish.iyer6068@example.com,9263222192,62.0,Bengaluru,Karnataka,India,222564.0,Small Business,2022-02-22
131205,Raj Singh,raj.singh7601@example.com,9873684328,54.0,Kolkata,West Bengal,India,35172.0,Corporate,2022-04-27
123491,Neha Reddy,neha.reddy2044@example.com,9123598460,67.0,Kolkata,West Bengal,India,183368.0,Corporate,2024-02-28
147286,Isha Shah,isha.shah8392@example.com,9881883716,62.0,Delhi,Delhi,India,128728.0,Consumer,2021-05-17
116454,Nisha Malhotra,nisha.malhotra9699@example.com,9423198932,20.0,Delhi,Delhi,India,190313.0,Small Business,2026-05-06
130879,Isha Khan,isha.khan9580@example.com,9311914915,29.0,Chennai,Tamil Nadu,India,216211.0,Corporate,2022-09-18
115827,Rohan Mehta,rohan.mehta3737@example.com,9702612481,55.0,Jaipur,Rajasthan,India,62833.0,Consumer,2021-08-02
144867,Pooja Sharma,pooja.sharma86@example.com,9643681860,40.0,Delhi,Delhi,India,96968.0,Small Business,2023-06-02
104859,Sneha Shah,sneha.shah3621@example.com,9794692221,28.0,Mumbai,Maharashtra,India,110703.0,Corporate,2024-04-29
111217,Meera Singh,meera.singh203@example.com,9806270981,59.0,Jaipur,Rajasthan,India,225055.0,Corporate,2022-01-27
116252,Anjali Shah,anjali.shah8005@example.com,9293795185,62.0,Chennai,Tamil Nadu,India,33361.0,Small Business,2025-02-06
140173,Kavya Iyer,kavya.iyer4308@example.com,9445264876,42.0,Delhi,Delhi,India,207020.0,Corporate,2022-05-20
119590,Neha Singh,neha.singh7420@example.com,9926483190,32.0,Delhi,Delhi,India,226386.0,Small Business,2021-12-16
121050,Simran Reddy,simran.reddy3784@example.com,9387594513,23.0,Jaipur,Rajasthan,India,42579.0,Small Business,2023-01-13
129230,Raj Reddy,raj.reddy4491@example.com,9958599894,68.0,Delhi,Delhi,India,177926.0,Corporate,2023-10-03
135637,Simran Patel,simran.patel8964@example.com,9897619322,35.0,Mumbai,Maharashtra,India,,Consumer,2021-02-16
122245,Vikram Nair,vikram.nair7839@example.com,9371704259,56.0,Ahmedabad,Gujarat,India,111066.0,Corporate,2021-03-13
110309,Amit Khan,amit.khan8955@example.com,9553084189,32.0,Jaipur,Rajasthan,India,246081.0,Consumer,2026-06-15
138907,Raj Reddy,raj.reddy5954@example.com,9408620724,39.0,Jaipur,Rajasthan,India,196258.0,Consumer,2023-10-25
146463,Aditya Reddy,aditya.reddy6660@example.com,9559582902,50.0,Hyderabad,Telangana,India,178448.0,Small Business,2022-09-15
149328,Rahul Malhotra,rahul.malhotra1918@example.com,9468580372,120.0,Pune,Maharashtra,India,227301.0,Small Business,2023-02-03
134286,Karan Sharma,karan.sharma8277@example.com,9602687855,69.0,Delhi,Delhi,India,60481.0,Consumer,2021-02-08
110712,Manish Khan,manish.khan1910@example.com,9443374555,20.0,Chennai,Tamil Nadu,India,156560.0,Consumer,2022-02-14
124421,Suresh Sharma,suresh.sharma4034@example.com,9451555763,42.0,Ahmedabad,Gujarat,India,247538.0,Corporate,2025-11-23
121026,Neha Sharma,neha.sharma4345@example.com,9863774335,40.0,Hyderabad,Telangana,India,222525.0,Consumer,2023-07-24
130555,Neha Singh,neha.singh4132@example.com,9210384835,63.0,Delhi,Delhi,India,135130.0,Small Business,2023-04-11
131472,Kavya Kapoor,kavya.kapoor812@example.com,9769771981,29.0,Hyderabad,Telangana,India,204584.0,Corporate,2025-07-17
135193,Simran Sharma,simran.sharma6007@example.com,9756404615,48.0,Chennai,Tamil Nadu,India,163593.0,Small Business,2021-04-26
141258,Suresh Verma,suresh.verma9713@example.com,9196143445,25.0,Jaipur,Rajasthan,India,169914.0,Corporate,2022-04-07
110704,Kavya Gupta,kavya.gupta7634@example.com,9983803328,64.0,Pune,Maharashtra,India,131290.0,Consumer,2026-02-19
139750,Amit Desai,amit.desai2935@example.com,9441026210,46.0,Hyderabad,Telangana,India,36871.0,Consumer,2021-12-11
126516,Nisha Desai,nisha.desai8952@example.com,9670166120,45.0,Mumbai,Maharashtra,India,156094.0,Corporate,2024-08-01
117865,Rahul Reddy,rahul.reddy52@example.com,9357083460,52.0,Ahmedabad,Gujarat,India,57104.0,Corporate,2021-10-12
111415,Rohan Desai,rohan.desai9946@example.com,9243144847,63.0,Ahmedabad,Gujarat,India,24176.0,Consumer,2025-10-06
140701,Anjali Gupta,anjali.gupta2377@example.com,9416146117,38.0,Ahmedabad,Gujarat,India,190927.0,Small Business,2025-04-27
133479,Simran Singh,simran.singh3990@example.com,9409699115,20.0,Pune,Maharashtra,India,146734.0,Consumer,2024-01-10
127054,Suresh Sharma,suresh.sharma456@example.com,9364311689,45.0,Jaipur,Rajasthan,India,121742.0,Consumer,2025-07-04
138398,Suresh Kapoor,suresh.kapoor419@example.com,9133667094,20.0,Surat,Gujarat,India,160620.0,Corporate,2026-04-30
110504,Priya Shah,priya.shah2730@example.com,9819022976,44.0,Surat,Gujarat,India,159035.0,Small Business,2023-12-20
118098,Isha Mehta,isha.mehta8494@example.com,9488315879,40.0,Kolkata,West Bengal,India,149003.0,Small Business,2024-05-24
127565,Karan Gupta,karan.gupta521@example.com,9435108178,58.0,Pune,Maharashtra,India,123072.0,Small Business,2025-12-21
137159,Rohan Sharma,rohan.sharma480@example.com,9528250433,42.0,Surat,Gujarat,India,165915.0,Consumer,2024-12-25
117174,Amit Malhotra,amit.malhotra4849@example.com,9387770058,22.0,Surat,Gujarat,India,198798.0,Small Business,2023-10-05
139142,Isha Iyer,isha.iyer274@example.com,9619502762,25.0,Mumbai,Maharashtra,India,65181.0,Corporate,2024-09-16
115523,Suresh Malhotra,suresh.malhotra6816@example.com,9360160340,51.0,Hyderabad,Telangana,India,25603.0,Consumer,2022-05-05
106424,Suresh Sharma,suresh.sharma4284@example.com,9730209868,28.0,Kolkata,West Bengal,India,187368.0,Corporate,2022-08-21
143172,Anjali Joshi,anjali.joshi2799@example.com,9998360281,66.0,Delhi,Delhi,India,241909.0,Corporate,2021-05-02
